A_ion,Ti,B_ion,As,anion,O2N,CB_ind,5.962712443,gllbsc_ind_gap,0,heat_of_formation_all,1.2,CB_dir,5.962712443,gllbsc_dir_gap,0,VB_dir,5.962712443,VB_ind,5.962712443
A_ion,K,B_ion,Sb,anion,O2N,CB_ind,5.4567781,gllbsc_ind_gap,0,heat_of_formation_all,0.6,CB_dir,5.4567781,gllbsc_dir_gap,0,VB_dir,5.4567781,VB_ind,5.4567781
A_ion,Hg,B_ion,Nb,anion,O2N,CB_ind,5.603094633,gllbsc_ind_gap,1,heat_of_formation_all,0.54,CB_dir,5.333094633,gllbsc_dir_gap,1.6,VB_dir,6.913094633,VB_ind,6.643094633
A_ion,Bi,B_ion,Sb,anion,O2N,CB_ind,6.066547253,gllbsc_ind_gap,0,heat_of_formation_all,0.88,CB_dir,6.066547253,gllbsc_dir_gap,0,VB_dir,6.066547253,VB_ind,6.066547253
A_ion,Na,B_ion,Ag,anion,O2N,CB_ind,5.539498367,gllbsc_ind_gap,0,heat_of_formation_all,1.78,CB_dir,5.539498367,gllbsc_dir_gap,0,VB_dir,5.539498367,VB_ind,5.539498367
A_ion,Be,B_ion,Cs,anion,O2N,CB_ind,5.359853405,gllbsc_ind_gap,0,heat_of_formation_all,2.58,CB_dir,5.359853405,gllbsc_dir_gap,0,VB_dir,5.359853405,VB_ind,5.359853405
A_ion,Bi,B_ion,Cu,anion,O2N,CB_ind,5.971024317,gllbsc_ind_gap,0,heat_of_formation_all,1.2,CB_dir,5.971024317,gllbsc_dir_gap,0,VB_dir,5.971024317,VB_ind,5.971024317
A_ion,Bi,B_ion,Mg,anion,O2N,CB_ind,5.762348105,gllbsc_ind_gap,0,heat_of_formation_all,1.02,CB_dir,5.762348105,gllbsc_dir_gap,0,VB_dir,5.762348105,VB_ind,5.762348105
A_ion,Ta,B_ion,Si,anion,O2N,CB_ind,6.040919306,gllbsc_ind_gap,0,heat_of_formation_all,1.22,CB_dir,6.040919306,gllbsc_dir_gap,0,VB_dir,6.040919306,VB_ind,6.040919306
A_ion,Zr,B_ion,Ru,anion,O2N,CB_ind,5.832941921,gllbsc_ind_gap,0,heat_of_formation_all,1.24,CB_dir,5.832941921,gllbsc_dir_gap,0,VB_dir,5.832941921,VB_ind,5.832941921
A_ion,W,B_ion,Tl,anion,O2N,CB_ind,6.304198464,gllbsc_ind_gap,0,heat_of_formation_all,2.6,CB_dir,6.304198464,gllbsc_dir_gap,0,VB_dir,6.304198464,VB_ind,6.304198464
A_ion,Zn,B_ion,W,anion,O2N,CB_ind,6.04487619,gllbsc_ind_gap,0,heat_of_formation_all,0.52,CB_dir,6.04487619,gllbsc_dir_gap,0,VB_dir,6.04487619,VB_ind,6.04487619
A_ion,Te,B_ion,Rb,anion,O2N,CB_ind,5.5562594,gllbsc_ind_gap,0,heat_of_formation_all,2.96,CB_dir,5.5562594,gllbsc_dir_gap,0,VB_dir,5.5562594,VB_ind,5.5562594
A_ion,Mo,B_ion,Ge,anion,O2N,CB_ind,5.940039875,gllbsc_ind_gap,0,heat_of_formation_all,1.14,CB_dir,5.940039875,gllbsc_dir_gap,0,VB_dir,5.940039875,VB_ind,5.940039875
A_ion,Au,B_ion,V,anion,O2N,CB_ind,6.116747251,gllbsc_ind_gap,0,heat_of_formation_all,1.02,CB_dir,6.116747251,gllbsc_dir_gap,0,VB_dir,6.116747251,VB_ind,6.116747251
A_ion,As,B_ion,Ni,anion,O2N,CB_ind,6.259945928,gllbsc_ind_gap,0,heat_of_formation_all,1.18,CB_dir,6.259945928,gllbsc_dir_gap,0,VB_dir,6.259945928,VB_ind,6.259945928
A_ion,Cs,B_ion,Hf,anion,O2N,CB_ind,4.984993214,gllbsc_ind_gap,0,heat_of_formation_all,0.72,CB_dir,4.984993214,gllbsc_dir_gap,0,VB_dir,4.984993214,VB_ind,4.984993214
A_ion,Be,B_ion,Sc,anion,O2N,CB_ind,5.831944496,gllbsc_ind_gap,0,heat_of_formation_all,2.3,CB_dir,5.831944496,gllbsc_dir_gap,0,VB_dir,5.831944496,VB_ind,5.831944496
A_ion,Be,B_ion,Al,anion,O2N,CB_ind,5.785822355,gllbsc_ind_gap,0,heat_of_formation_all,1.92,CB_dir,5.785822355,gllbsc_dir_gap,0,VB_dir,5.785822355,VB_ind,5.785822355
A_ion,Pd,B_ion,Mg,anion,O2N,CB_ind,5.854679537,gllbsc_ind_gap,0,heat_of_formation_all,1.96,CB_dir,5.854679537,gllbsc_dir_gap,0,VB_dir,5.854679537,VB_ind,5.854679537
A_ion,Mn,B_ion,As,anion,O2N,CB_ind,6.053250332,gllbsc_ind_gap,0,heat_of_formation_all,1.04,CB_dir,6.053250332,gllbsc_dir_gap,0,VB_dir,6.053250332,VB_ind,6.053250332
A_ion,Zr,B_ion,Hf,anion,O2N,CB_ind,5.518182063,gllbsc_ind_gap,0,heat_of_formation_all,0.54,CB_dir,5.518182063,gllbsc_dir_gap,0,VB_dir,5.518182063,VB_ind,5.518182063
A_ion,Y,B_ion,Os,anion,O2N,CB_ind,5.776234034,gllbsc_ind_gap,0,heat_of_formation_all,1.1,CB_dir,5.776234034,gllbsc_dir_gap,0,VB_dir,5.776234034,VB_ind,5.776234034
